Price,Close,High,Low,Open,Volume
2010-08-30,0.3834620714187622,0.4006507387039251,0.38336134020891055,0.3902076313845333,52569600
2010-08-31,0.3815624415874481,0.3896080144926694,0.37231858760810527,0.37776513521192173,78220800
2010-09-01,0.413543164730072,0.4173903933382262,0.395704020236842,0.3962537672859745,64819200
2010-09-02,0.42773374915122986,0.42773374915122986,0.4129435879563827,0.4160913883068019,27148800
2010-09-03,0.4495208263397217,0.4495208263397217,0.4361783876848734,0.4407259598776385,67641600
2010-09-07,0.438576877117157,0.44882138046402653,0.4376280366577413,0.4434746494641831,48691200
2010-09-08,0.4540674388408661,0.46136274580265263,0.4434746787511891,0.4434746787511891,56947200
2010-09-09,0.4598142206668854,0.468958286118115,0.4579155676598422,0.4682089923902888,45177600
2010-09-10,0.464760959148407,0.46725925324306833,0.4556168928197657,0.46316164034021157,31968000
2010-09-13,0.48524805903434753,0.48874605967839546,0.47645416433038007,0.4769031802051073,41856000
2010-09-14,0.491394966840744,0.49888979187270266,0.4804011691068752,0.48319974110842423,42374400
2010-09-15,0.499738872051239,0.5021882158397387,0.4835489680850201,0.4874968994557346,33830400
2010-09-16,0.5067847967147827,0.5076348504037675,0.4941427570790657,0.49943962374906864,46886400
2010-09-17,0.5121814608573914,0.51712812723249,0.5044361649272792,0.51712812723249,57408000
2010-09-20,0.538865327835083,0.5416130626038307,0.5161293523199515,0.5179282179312,52780800
2010-09-21,0.537166178226471,0.549658563876142,0.5314692464160506,0.5393142720052834,86937600
2010-09-22,0.5346180200576782,0.5451109927057339,0.5256735002760365,0.5311699418212438,48288000
2010-09-23,0.5330188274383545,0.5491588713600463,0.5220758635919567,0.523674239344961,68544000
2010-09-24,0.5631996393203735,0.5666477177510794,0.5494081833711784,0.5520571027049289,63264000
2010-09-27,0.5567542910575867,0.5687468221201886,0.5552048090383116,0.5657985402901118,48556800
2010-09-28,0.5581531524658203,0.5620003241455123,0.5300704461293373,0.5620003241455123,73113600
2010-09-29,0.5536554455757141,0.561300953029828,0.5474097102308451,0.5537562053786592,31929600
2010-09-30,0.5461605787277222,0.5719445071093854,0.535317349386566,0.5620502040126438,88742400
2010-10-01,0.5444614291191101,0.5612011075044815,0.5364168290411578,0.558952254154854,58521600
2010-10-04,0.5255736708641052,0.5445612309503064,0.5170781676339743,0.5390149246082595,61920000
2010-10-05,0.5646990537643433,0.567396865500202,0.543312017844559,0.5442119365186419,54892800
2010-10-06,0.550308108329773,0.5658984301186321,0.5392145218740281,0.5623505639834878,44256000
2010-10-07,0.5557047724723816,0.5600518549755759,0.5423633041842758,0.5596517893438524,39475200
2010-10-08,0.5668970942497253,0.5709448131739777,0.545361374494479,0.5567034279739334,34272000
2010-10-11,0.568046510219574,0.5759424307317706,0.5629002688132998,0.5684964982589322,19065600
2010-10-12,0.5798394680023193,0.5828874804724731,0.5510074693660024,0.5642990705453943,48864000
2010-10-13,0.5939311385154724,0.6011765220502293,0.5855363385668861,0.590532926058168,48422400
2010-10-14,0.5906327366828918,0.5980776957950978,0.5815884303312441,0.5946305329325122,39878400
2010-10-15,0.628309428691864,0.628309428691864,0.598128499085283,0.6117692696109484,59788800
2010-10-18,0.628309428691864,0.6347556531855554,0.6215638412719224,0.6293091350293435,43488000
2010-10-19,0.6033247113227844,0.6178155378788982,0.5887840195292546,0.6034244989825217,63648000
2010-10-20,0.6158670783042908,0.6294589594488262,0.605423969901018,0.6092212767152274,46732800
2010-10-21,0.620164155960083,0.6351049699778887,0.6021753294190714,0.6283095163809556,54854400
2010-10-22,0.6322565674781799,0.6336563397411251,0.6176659516866144,0.6209145121373616,29356800
2010-10-25,0.641850471496582,0.6527445381541547,0.6398520307782729,0.6398520307782729,38592000
2010-10-26,0.6456987857818604,0.6501955212249395,0.6243616088385867,0.6317576764327378,37420800
2010-10-27,0.6523445248603821,0.653993737667961,0.6339556876860563,0.6374536314525887,56428800
2010-10-28,0.6560919284820557,0.6617389952140746,0.6405515297631234,0.6613887948447935,53894400
2010-10-29,0.652944028377533,0.6635377594850228,0.6520949470109552,0.6559421753985667,40377600
2010-11-01,0.6544427275657654,0.6729314088581542,0.6450991139195661,0.6595899411201673,42604800
2010-11-02,0.6742813587188721,0.6797278784276306,0.6670857813076642,0.6701837167020437,34060800
2010-11-03,0.6840248703956604,0.6842244456876403,0.6591398329571883,0.6776784332956001,57580800
2010-11-04,0.7082595825195312,0.7166543851350122,0.7029128502101814,0.7078604890020931,55929600
2010-11-05,0.7091094255447388,0.7133567194280993,0.7030632663443873,0.7099585069010882,56985600
2010-11-08,0.7109084129333496,0.7145560666090939,0.7004144677974732,0.7055117588708081,51724800
2010-11-09,0.699414849281311,0.7235006777474203,0.6907207408204549,0.7210014682484677,60940800
2010-11-10,0.71010822057724,0.7126065145880326,0.6866230102449195,0.7031131917756883,45984000
2010-11-11,0.6981655955314636,0.7006140244530102,0.6688846364276538,0.6770788903020022,60921600
2010-11-12,0.6626380085945129,0.6947684382283538,0.6474478087170931,0.6866231336534706,109132800
2010-11-15,0.6555421352386475,0.6767794635071981,0.654742976257138,0.6739808916720573,59596800
2010-11-16,0.6230126619338989,0.6527445804455653,0.6154669422673119,0.6415012848720909,90816000
2010-11-17,0.628909170627594,0.6382528417421002,0.6196145069805905,0.6241121573032892,55584000
2010-11-18,0.6581411957740784,0.671182385107425,0.6486469574108578,0.6491468106728748,69369600
2010-11-19,0.6596896648406982,0.664586465209036,0.6484972642090092,0.655992089058368,46713600
2010-11-22,0.677078902721405,0.677078902721405,0.6491468206604009,0.6518446901900047,73728000
2010-11-23,0.6450990438461304,0.658940363360016,0.6336063654268956,0.6570417102562541,92928000
2010-11-24,0.6827756762504578,0.6880217040065436,0.6626377872795115,0.6634370033504859,64742400
2010-11-26,0.6784787178039551,0.6836748246825974,0.6669351430617523,0.6708831320871701,29836800
2010-11-29,0.6690343618392944,0.6745806692573207,0.644199240535727,0.6670857859670899,88262400
2010-11-30,0.6435995697975159,0.6561917439956056,0.636354184612743,0.6477969421352427,100358400
2010-12-01,0.6845248341560364,0.6947683664847093,0.6720823134269459,0.673131885203647,103430400
2010-12-02,0.7053113579750061,0.7083095058547165,0.6858239400135758,0.6875729406220357,66067200
2010-12-03,0.7112076878547668,0.7135064064698575,0.6965671525407175,0.6968166502599484,87724800
2010-12-06,0.7099586129188538,0.7141061197756253,0.7042117586132323,0.7113574129026323,49536000
2010-12-07,0.7106081247329712,0.7362424027149134,0.7093589776380562,0.736192537476552,82214400
2010-12-08,0.7204525470733643,0.7222514126321465,0.7037128669971721,0.7176539750041508,46713600
2010-12-09,0.7212018370628357,0.7326446508764872,0.7145560361704542,0.7324949979807125,49939200
2010-12-10,0.736342191696167,0.7376911264551286,0.720202152136474,0.7261485246368182,44102400
2010-12-13,0.7276979684829712,0.7455860353205088,0.7270484051645214,0.7455860353205088,40377600
2010-12-14,0.7307459712028503,0.7406892248986846,0.7253991828007977,0.7334437833573277,38438400
2010-12-15,0.7232999801635742,0.7437371764946564,0.7170542456025906,0.7301462705234907,47788800
2010-12-16,0.7383904457092285,0.7422385890511878,0.7195525394210326,0.7240502460195165,43065600
2010-12-17,0.7406392097473145,0.7470355690525923,0.7366922510725278,0.7407389973900247,30604800
2010-12-20,0.7426386475563049,0.7505335945010626,0.7265484757701726,0.7445373005221158,63072000
2010-12-21,0.7548806071281433,0.7552308074348129,0.7454861579478215,0.7512329541298526,16800000
2010-12-22,0.7556800246238708,0.7587779028519732,0.7518327953112605,0.754980595967383,21600000
2010-12-23,0.7499341368675232,0.7547810727762708,0.7450373357159998,0.7517330026266931,18432000
2010-12-27,0.7502334117889404,0.7545305714545448,0.7280471555629348,0.7438878888360655,32083200
2010-12-28,0.7469858527183533,0.7564800912619608,0.7418885044840293,0.7558305850889993,31737600
2010-12-29,0.7514326572418213,0.7556300293649535,0.7495340039825266,0.7535817232058463,22732800
2010-12-30,0.7457864880561829,0.7519324352466679,0.7420390471509782,0.7517328599436226,14380800
2010-12-31,0.7389401197433472,0.7441371973323199,0.7279971611321437,0.7441371973323199,24364800
2011-01-03,0.7723198533058167,0.7875599741192565,0.7584785325014483,0.7585783201640879,66758400
2011-01-04,0.7711204886436462,0.7822140734776454,0.7563792505412316,0.7820135832153808,65760000
2011-01-05,0.7902588248252869,0.79060902522483,0.7624764504112371,0.7634751848949113,61440000
2011-01-06,0.7974043488502502,0.799253136743348,0.7881595516112264,0.7930572669431206,52262400
2011-01-07,0.7955555319786072,0.8028009732127166,0.7724694158902872,0.8014520386002291,76204800
2011-01-10,0.8045001029968262,0.8085469070959971,0.7842624798520214,0.7895094235307888,43027200
2011-01-11,0.808197557926178,0.816042582172818,0.7999524109663527,0.8142935821466969,54969600
2011-01-12,0.8245871663093567,0.8250870195598109,0.8099466870528329,0.8193910027747763,67046400
2011-01-13,0.8271861672401428,0.8322326207203302,0.8192403819008879,0.8275353954538531,65721600
2011-01-14,0.8451240658760071,0.8453744785472183,0.8213893593193595,0.8267860125752502,30643200
2011-01-18,0.8518706560134888,0.8544687377804928,0.8221387373466318,0.8235375944809713,69062400
2011-01-19,0.8233381509780884,0.8562178751630309,0.8147936955467531,0.8562178751630309,74976000
2011-01-20,0.80484938621521,0.815542906803381,0.7865113299570765,0.8134946005881195,94732800
2011-01-21,0.786461353302002,0.8214891630713348,0.785911634860453,0.8165923629185964,52416000
2011-01-24,0.818941056728363,0.8196404852826131,0.7866609793124208,0.7908583512265696,43219200
2011-01-25,0.8217895030975342,0.8228880251052707,0.802001810732252,0.8078973456052142,47923200
2011-01-26,0.8345313668251038,0.8422766044258185,0.8194409000185368,0.827085435005477,49689600
2011-01-27,0.8506215810775757,0.857716398412939,0.8397275699185872,0.8443250078920684,55680000
2011-01-28,0.786461353302002,0.8525200914557078,0.7751681933696931,0.850920801363666,127276800
2011-01-31,0.7981038093566895,0.8041000469029618,0.7720204590956828,0.7895593552745689,79987200
2011-02-01,0.8424263596534729,0.8479726668618065,0.8133948390592575,0.81649271717324,101721600
2011-02-02,0.8386290073394775,0.8472732493769939,0.8333321409951404,0.837979501170229,46060800
2011-02-03,0.8418765664100647,0.8464241387666865,0.8138437827515882,0.8339816184754133,65779200
2011-02-04,0.8570668697357178,0.8584666419104977,0.8363801721297526,0.8440256799418177,67968000
2011-02-07,0.8695093393325806,0.8829007295914078,0.8581663124872021,0.862413607177517,51897600
2011-02-08,0.8880479335784912,0.8880479335784912,0.8654616106119926,0.8698096650636161,66988800
2011-02-09,0.8826512694358826,0.8899465767588517,0.8740070273421803,0.8821514161639771,65203200
2011-02-10,0.8869484663009644,0.8887473319949128,0.8619646081382871,0.8679609033646614,71040000
2011-02-11,0.9051377177238464,0.9056865212581948,0.8744560146602214,0.8787541464981596,47270400
2011-02-14,0.9108337163925171,0.9150311457923275,0.9025387596264038,0.9049372662041921,29817600
2011-02-15,0.908484935760498,0.910483376292793,0.8955435364992569,0.9057870667751028,46617600
2011-02-16,0.925274670124054,0.9325699774567778,0.9142818438860155,0.9156307786585524,70560000
2011-02-17,0.9244754314422607,0.9294220970313474,0.9099346832678553,0.9116328461215542,43372800
2011-02-18,0.9192285537719727,0.9287227927888296,0.9082855922506252,0.925025273707048,64089600
2011-02-22,0.8382787704467773,0.8894466789516402,0.8344814640738624,0.8825514375831481,120921600
2011-02-23,0.8175921440124512,0.847023784992964,0.7988031857013573,0.8380293428403397,97132800
2011-02-24,0.8292345404624939,0.8374796316923074,0.7995026212851153,0.8233380333015959,160262400
2011-02-25,0.8647623062133789,0.8683600377708283,0.8422767413114244,0.844675248078028,54172800
2011-02-28,0.8710587620735168,0.8832508124183838,0.855368653945279,0.8746564931451523,52156800
2011-03-01,0.8291845917701721,0.8827510063084786,0.8219890725238842,0.8827510063084786,61449600
2011-03-02,0.8408768177032471,0.8579666971519928,0.8268858452663331,0.8275852737998851,57052800
2011-03-03,0.8910460472106934,0.8956435423495919,0.8652621150901851,0.8653619027566077,66412800
2011-03-04,0.8778541684150696,0.8914459901145361,0.8604649833479392,0.8914459901145361,54710400
2011-03-07,0.8428763151168823,0.8903466505338582,0.8192903428320716,0.8888470907043885,68784000
2011-03-08,0.8516701459884644,0.8638631682321241,0.8244873594406977,0.8380792387862582,64387200
2011-03-09,0.834481418132782,0.8457745783003914,0.8215889678398084,0.8446750842094851,48528000
2011-03-10,0.7963048219680786,0.8119949289058146,0.7862109437142267,0.8048991977741079,87446400
2011-03-11,0.8095964193344116,0.8163928446717214,0.7818139935561038,0.7830132752740177,51273600
2011-03-14,0.8017014861106873,0.8144932337484592,0.7836128726694458,0.7964046203072177,39456000
2011-03-15,0.7689215540885925,0.7821133672422261,0.7230505717410243,0.730345878244042,93926400
2011-03-16,0.7124569416046143,0.7614267806847893,0.6970671102374584,0.7497336105551983,108384000
2011-03-17,0.7310452461242676,0.7545305128210119,0.7303458747938208,0.7450371903403252,58243200
2011-03-18,0.727048397064209,0.756929052783732,0.7255488945422774,0.7566296898174323,59356800
2011-03-21,0.7676226496696472,0.7795153951073035,0.7557298470470823,0.7589284849085783,47625600
2011-03-22,0.7655243277549744,0.7735190057404399,0.7595280333413672,0.7712202870652964,32179200
2011-03-23,0.7771168351173401,0.7839122888920985,0.7407391155008839,0.7561298607394832,52272000
2011-03-24,0.8193910121917725,0.8242878128074412,0.7817142799331479,0.7953051876082133,65328000
2011-03-25,0.8253873586654663,0.84147656148565,0.8219891454622085,0.8275853750036005,74150400
2011-03-28,0.8113954067230225,0.8366795424018828,0.8103966722984277,0.8365797547367858,44419200
2011-03-29,0.8346810936927795,0.8348806690211283,0.798103853908515,0.8064985983788894,33648000
2011-03-30,0.8469738960266113,0.8501716188555779,0.8360798852694038,0.8474728343424384,33772800
2011-03-31,0.8505716919898987,0.8526699206255719,0.8384783992507111,0.8434759598949221,28214400
2011-04-01,0.8518706560134888,0.8710587648002595,0.844474646387546,0.8627637512903761,37776000
2011-04-04,0.8441752195358276,0.8612641263695431,0.8323822634937746,0.8591658980117057,31209600
2011-04-05,0.834581196308136,0.8514705278775654,0.8314832615182886,0.8378786492151942,26966400
2011-04-06,0.8408768177032471,0.8628634974754814,0.8276850042685724,0.8545684843642954,33196800
2011-04-07,0.8406772017478943,0.8567673156865178,0.8233877490040153,0.8414763606571322,35971200
2011-04-08,0.8280850648880005,0.8552677915349364,0.8155926237393901,0.8522697017298976,25228800
2011-04-11,0.8205903172492981,0.843376158028279,0.8123950910707539,0.8376792260580527,28041600
2011-04-12,0.8044003844261169,0.8150929902432887,0.7940062266483916,0.8089969074019183,33283200
2011-04-13,0.8235883116722107,0.8303837644392147,0.8044999933294448,0.8217893892083799,35424000
2011-04-14,0.819090723991394,0.8228880303875414,0.7965044594594389,0.8063987631848262,33936000
2011-04-15,0.8137938976287842,0.8244874181017517,0.7993030705740329,0.809496737772629,74841600
